"JASID","LGC","Site_no","SiteName_furigana","SiteName_original","Address","Chronology","SiteType","ArchaeologicalFeatures","MajorArtefacts","Lon","Lat","P","J","Y","K","N","H","M","E","U","色"
13205006700,13205,"67","ものみやぐらあと","物見櫓跡","青梅市 裏宿町","[中世]","城館","※遺跡範囲のすべてが青梅市指定史跡物見櫓（矢倉台）となっています。","",139.2356468,35.79253156,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,"red"
13205009300,13205,"93","みたやかたあと","三田館跡","青梅市 長淵一丁目","[中世]","城館","","",139.2801721,35.77606903,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,"red"
13205010100,13205,"101","かつぬまじょうあと","勝沼城跡","青梅市 東青梅六丁目","[中世]","城館","","",139.2736147,35.79592648,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,"red"
13205013800,13205,"138","ふじはしじょうあと","藤橋城跡","青梅市 藤橋二丁目","[中世]","城館","※遺跡範囲のすべてが青梅市指定史跡藤橋城跡となっています。","",139.3002222,35.80397388,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,"red"
13205014400,13205,"144","しろのこし（けー-39）いせき","城の腰(K-39)遺跡","青梅市 今井","[旧石器時代][縄文時代（早期～後期）][奈良時代][平安時代][中世]","集落・城館","[旧石器時代]ユニット　礫群　[縄文時代]土坑　[中世]堅穴状遺構　地下式土坑","ナイフ形石器　石核　剥片　縄文土器　石斧　石鏃　土師器　須恵器　陶器　板碑",139.3126848,35.81029428,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,"red"
13205014600,13205,"146","いまいじょうあと","今井城跡","青梅市 今井一丁目","[中世]","城館","※遺跡範囲のすべてが青梅市指定史跡今井城跡となっています。","陶磁器(青磁・古瀬戸)　香炉　カワラケ　鉄器　刀子　蔵骨器　板碑　宝篋印塔　六器　銭貨",139.3144701,35.81029428,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,"red"
13205014900,13205,"149","いまいほりのうちいせき","今井堀ノ内遺跡","青梅市 今井二丁目","[中世]","城館","","",139.3121698,35.80650767,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,"red"
13207005100,13207,"51","ちょうじゃやしき","長者屋敷","昭島市 松原町四丁目 松原町五丁目","[中世]","城館","","陶器 板碑 銭貨",139.3427838,35.72112314,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,"red"
13208002300,13208,"23","じんだいじしろやまいせき","深大寺城山遺跡","調布市 深大寺元町二丁目","[縄文時代（早期～中期）][弥生時代][古墳時代][奈良時代][平安時代][中世]","包蔵地・集落・城館","[縄文時代]炉穴　陥し穴　[弥生時代]～[平安時代]住居　[中世]掘立柱建物　地下式坑　堀　土塁","縄文土器　石器　弥生土器　土師器　須恵器　鉄製品　カワラケ　銭貨　陶磁器　舶載陶磁器　鉄製品　銭貨",139.5504021,35.66519745,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,"red"
13208002901,13208,"29-1","ませぐちいせき","ませぐち遺跡","調布市 佐須町二丁目","[縄文時代（草創期～早期・中期～後期）][奈良時代][中世]","集落・城館・その他","[縄文時代]炉穴 [奈良時代][平安時代]住居 掘立柱建物 [近世]溝","縄文土器 石槍 土製品 土師器 須恵器 鉄製品 陶磁器 瓦",139.553741,35.66039332,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,"red"
13208004000,13208,"40","しもいしはらいせき","下石原遺跡","調布市 下石原三丁目","[縄文時代（早期・中期～後期）][古墳時代][奈良時代][平安時代][中世][近世]","城館","[縄文時代]住居 敷石住居 集石 炉穴 陥し穴 土壙墓 配石 [古墳時代]方形周溝墓 溝 [奈良時代][平安時代]住居 掘立柱建物 ピット 溝 井戸 火葬墓 [中世][近世]掘立柱建物 井戸 地下式土坑 溝 [近世]土坑","縄文土器 打斧 土師器 須恵器 墨書土器 陶器 支脚 砥石 台石 刀子 鉄鏃 鉄製紡錘車 土錘 銅製品 馬具 銭貨 石臼 板碑 蔵骨器 人骨 獣骨",139.53389,35.65073,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,"red"
13208006000,13208,"60","こまえにゅうどうやかたあと","狛江入道館跡","調布市 佐須町五丁目","[中世]","城館","","",139.5595709,35.66211018,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,"red"
13209021500,13209,"215","","町田市No.215遺跡","町田市 山崎町　 図師町　 忠生二丁目","[縄文時代（早期・中期～後期）][弥生時代（後期）][古墳時代][奈良時代][平安時代][中世]","包蔵地・城館","","縄文土器　弥生土器　土師器　須恵器",139.4283485,35.57963268,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,"red"
13209045400,13209,"454","さわやまじょうあと","沢山城跡","町田市 三輪町　 三輪緑山四丁目","[中世]","城館","[中世]井戸　空堀　腰曲輪　土塁","陶器　焼米",139.491262,35.57869462,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,"red"
13209055300,13209,"553","すがわらじんじゃけいだい・いでのさわるいいせき","菅原神社境内・井出ノ沢塁遺跡","町田市 本町田　 旭町三丁目","[平安時代][中世]","包蔵地・城館","","土師器　須恵器",139.4477415,35.55936116,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,"red"
13209072200,13209,"722","なるせじょうあと","成瀬城跡","町田市 南成瀬三丁目　 成瀬七丁目","[縄文時代（早期・中期）][奈良時代][平安時代][中世]","集落･城館","[縄文時代]住居　炉跡　[中世]配石　建物跡？　柱穴　道路状遺構　空堀　土坑　地下式坑","縄文土器　石器　陶器　かわらけ　鉄製品　古銭",139.4724188,35.5409274,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,"red"
13209072300,13209,"723","おのじじょうあと","小野路城跡","町田市 小野路町　 下小山田町　 図師町","[中世]","城館","","",139.4276181,35.59687863,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,"red"
13209072400,13209,"724","おやまだじょうあと","小山田城跡","町田市 下小山田町","[中世]","城館","","",139.4117222,35.59992149,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,"red"
13209072600,13209,"726","とののじょうあと","殿ノ城跡","町田市 本町田","[中世]","城館","","",139.4479132,35.56142793,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,"red"
13209072900,13209,"729","あいはらしやかたあと（とのまる）","相原氏館跡(殿丸）","町田市 相原町","[中世]","城館","","",139.339801,35.61967521,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,"red"
13209073600,13209,"736","おやまだいせきぐんNo.1いせき","小山田遺跡群No.1遺跡","町田市 小山田桜台二丁目　 上小山田町","[中世]","城館","[中世]掘立柱建物　大形竪穴状遺構　地下式横穴","土師質土器　陶器　天目茶碗　古銭",139.4004942,35.59286198,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,"red"
13209089500,13209,"895","たまにゅーたうんNo.930いせき","多摩ニュータウンNo.930遺跡","町田市 小山ヶ丘二丁目","[縄文時代（前期～中期）][弥生時代][奈良時代][平安時代][中世][近世]","包蔵地・城館","[弥生時代]埋甕　[奈良時代][平安時代]溝　[中世]堀　郭　[近世]炭窯","縄文土器　石器　弥生土器　陶磁器",139.3728678,35.60281031,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,"red"
13212001500,13212,"15","たむらしやかたあと","田村氏館跡","日野市 下田","[中世]","城館","","",139.4150309,35.67084244,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,"red"
13212002600,13212,"26","ひらやましやかた","平山氏館","日野市 平山五丁目","[平安時代][中世]","城館","※遺跡範囲のすべてが日野市指定史跡平山季重居館跡となっています。","鏡 刀",139.3805876,35.64720477,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,"red"
13212002700,13212,"27","ひらやまたておよびひらやまじょうあと","平山館及平山城跡","日野市 平山六丁目","[平安時代][中世]","城館","[中世]腰曲輪 虎口","",139.3827162,35.64463801,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,"red"
13212003300,13212,"33","たかはたじょうあと","高幡城址","日野市 高幡","[中世]","城館","[中世]堀切り 腰曲輪 土塁","",139.4101513,35.66011184,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,"red"
13215001700,13215,"17","（でん．つのとのさぶろうやかたあと）みたじょうあと","（伝．津戸三郎館跡）三田城跡","国立市 谷保","[中世]","城館","[中世]井戸 空堀 曲輪 土塁","陶器",139.4378103,35.6791132,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,"red"
13221004700,13221,"47","","清瀬市No.47遺跡","清瀬市 中里四丁目","[中世]","城館？","[中世]方形土塁","鎧　太刀金具　弓",139.5160119,35.78551202,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,"red"
13221006200,13221,"62","したじゅくこわしみずいせき","下宿強清水遺跡","清瀬市 旭ヶ丘六丁目　 下宿三丁目","[旧石器時代][縄文時代（早期～中期・晩期）][中世]","集落・城館？","[旧石器時代]礫群　[縄文時代]住居　炉穴　土坑　[中世]溝","ナイフ形石器　尖頭器　石刃　掻器　彫器　錐　石核　縄文土器　石鏃　石皿",139.5468006,35.80226953,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,"red"
13224002700,13224,"27","むかいのおかいせき","向ノ岡遺跡","多摩市 連光寺一丁目","[縄文時代（早期～後期）][奈良時代][平安時代][中世][近世]","集落・城館","[縄文時代]住居　敷石住居　集石　炉穴　石囲炉　陥し穴　土坑　[奈良時代]住居　溝　[平安時代]屋外炉","縄文土器　石器　土錘　土製円板　耳栓　土偶　土師器　須恵器　鉄製品　陶磁器",139.4595044,35.64554104,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,"red"
13224018200,13224,"182","せきどじょう（てんしゅだい）あと","関戸城（天守台）跡","多摩市 桜ケ丘一丁目","[中世]","城館跡","[中世]堀切　土塁","",139.4466533,35.64493602,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,"red"
13224018400,13224,"184","てらかたおおやしき","寺方大屋敷","多摩市 東寺方六号","[中世]","城館跡","","",139.4410571,35.64203438,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,"red"
13225008500,13225,"85","たまにゅーたうんNo.513いせき（おおまるじょうあと）","多摩ニュータウンNo.513遺跡（大丸城跡）","稲城市 大丸","[奈良時代][中世]","窯跡・城館","[縄文時代]集石 土坑 土坑 [古墳時代]横穴墓2基 [奈良時代]住居 窯 [中世]城郭関連遺構（物見主郭・方形区画・空濠・溝・建物・門?） 炭窯 集石土 坑 土坑 地下式土坑 墓 板碑群 [近世]柱穴群 溝","縄文土器 石器 土師器 須恵器 軒平瓦（三重弧文） 軒丸瓦（単弁系八弁蓮華文・剣菱形蓮華文） 平瓦 丸瓦 ? 鉄斧 土鈴 ミニチュア土器 陶磁器 舶載青磁 刀子 石臼 金属製品 板碑 五輪塔 宝篋印塔 経筒 経紙 銭貨 環状鉄製品",139.489863,35.6471692,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,"red"
13225008800,13225,"88","おざわじょうあと","小沢城跡","稲城市 矢野口","[中世]","城館","","",139.5227301,35.63218596,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,"red"
13225009000,13225,"90","","稲城市No.90遺跡","稲城市 矢野口","[中世]","城館","","",139.5142157,35.63254871,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,"red"
13225009100,13225,"91","ながぬまじょうあと","長沼城跡","稲城市 東長沼","[中世]","城館","","",139.5000021,35.63709697,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,"red"
13228000600,13228,"6","とくらじょうあと","戸倉城跡","あきる野市 戸倉","[中世]","城館","[中世]井戸　空堀　東西曲輪　土塁　枡形","",139.1972621,35.72591656,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,"red"
13228002500,13228,"25","だいひがんじいせき","大悲願寺遺跡","あきる野市 横沢","[中世]","城館・社寺","[中世]段切状遺構","土師質土器　磁器（青磁）",139.2415078,35.73250096,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,"red"
13228002800,13228,"28","あじろじょうあと","網代城跡","あきる野市 網代","[中世]","城館","","",139.2427781,35.72046051,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,"red"
13228003100,13228,"31","しょうがんじいせき","松岩寺遺跡","あきる野市 北伊奈","[弥生時代][中世]","城館","","須恵器",139.2521165,35.73534358,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,"red"
13228009100,13228,"91","にのみや・にのみやもりこしいせき","二宮・二宮森腰遺跡","あきる野市 二宮　 平沢","[旧石器時代][縄文時代（草創期～後期）][弥生時代][古墳時代][奈良時代][平安時代][中世][近世]","集落・経塚・社寺・城館","[縄文時代]住居跡　敷石住居　炉　土坑　柱穴群　埋甕　[平安時代]経塚　[中世]地下式土坑","細石刃核　縄文土器　打斧　磨斧　礫器　石鏃　石匙　石錐　石箆　石皿　磨石　スタンプ形石器　凹石　剥片石器　弥生土器　土師器　須恵器　鉄釘　鉄製品　鍔　柄頭鞘尻　瓦　陶磁器　金銅仏　銭貨",139.3128296,35.72886241,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,"red"
13228009200,13228,"92","","あきる野市No.92遺跡","あきる野市 小川","[中世]","城館","[中世]堀","陶器　経石",139.3159538,35.71969246,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,"red"
13228009400,13228,"94","ほうりんじやかたあと","法林寺館跡","あきる野市 小川","[中世]","城館","[中世]堀?　土塁","陶磁器",139.3203484,35.7194416,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,"red"
13228009500,13228,"95","にのみやじょうあと・あきるのしNo.96いせき","二宮城跡・あきる野市No.96遺跡","あきる野市 二宮","[縄文時代（中期）][平安時代][中世]","集落・城館","[縄文時代]住居　土坑　[平安時代]住居　[中世]掘立柱建物　段状遺構柵列","縄文土器　打斧　石鏃　磨石　須恵器　陶磁器　茶臼?　板碑　銭貨",139.3215157,35.72144849,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,"red"
13228009800,13228,"98","にじょうじょうし","二城城址","あきる野市 上代継","[中世]","城館","[中世]曲輪","",139.2786381,35.71512952,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,"red"
13303002000,13303,"20","むらやまやかたあと","村山館跡","瑞穂町 殿ヶ谷","[中世]","城館","[中世]空堀 土塁","",139.3616055,35.7677568,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,"red"
13305001300,13305,"13","さぢかみやしき（おやしき）あと","幸神屋敷(御屋敷）跡","日の出町 大久野","[中世]","城館","","",139.2252434,35.74301685,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,"red"
13305001400,13305,"14","あらいやしきあと","新井屋敷跡","日の出町 大久野","[中世]","城館","[中世]土塁","",139.2293976,35.74454945,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,"red"
13307001900,13307,"19","ひのはらじょう（ほんじゅくじょう）あと","檜原城（本宿城）跡","檜原村 本宿","[中世]","城館","[中]物見櫓　堀切　曲輪","",139.1449211,35.72574485,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,"red"
